age,gender,marital_status,education,employment_status,years_employed,annual_income,monthly_income,credit_score,credit_history_length,num_credit_accounts,existing_debt,monthly_debt_payments,debt_to_income_ratio,loan_amount,loan_term_months,loan_purpose,owns_property,property_value,has_bank_account,years_with_bank,previous_loans,previous_loan_defaults,state,area_type,has_coapplicant,coapplicant_income,total_household_income,loan_approved,application_date
33,Male,Married,Bachelor's,Self-employed,12.8,66567.52,5547.29,762.0,6.4,2,40444.86,1213.3457757425474,0.219,51135.62,72,Debt Consolidation,True,210345.35,True,26.2,1,0,FL,Rural,False,0.0,66567.51831021471,1,2025-07-17 12:07:44.875501
23,Female,Married,Bachelor's,Employed,0.2,22822.03,1901.84,683.0,12.5,3,5400.3,162.00888733519508,0.085,37498.97,48,Business,True,227837.43,True,13.4,1,0,MI,Suburban,False,0.0,22822.032117897634,1,2025-07-05 12:07:44.875501
21,Female,Single,Advanced,Self-employed,2.9,75782.11,6315.18,763.0,4.9,1,7856.61,235.69838096313168,0.037,22298.39,60,Home Improvement,True,205578.98,False,0.0,1,0,OH,Urban,False,0.0,75782.1126570982,1,2024-02-09 12:07:44.875501
37,Male,Married,Bachelor's,Employed,1.5,62073.98,5172.83,689.0,0.0,4,260.81,7.824445353254974,0.002,17045.27,72,Business,True,195621.55,True,8.3,1,0,Other,Urban,False,0.0,62073.982064995966,1,2025-01-26 12:07:44.875501
51,Male,Widowed,Bachelor's,Self-employed,11.2,101206.16,8433.85,630.0,1.9,2,459.88,13.796280808144019,0.002,18298.85,84,Business,False,0.0,True,0.1,0,0,TX,Suburban,True,45210.09250645163,146416.25661248795,1,2023-10-14 12:07:44.875501
46,Female,Single,Advanced,Employed,0.5,45450.77,3787.56,631.0,50.0,3,6547.71,196.43124962888618,0.052,37939.69,12,Medical,True,281254.87,True,1.7,0,0,Other,Urban,False,0.0,45450.765622513616,1,2024-01-14 12:07:44.875501
18,Male,Married,Bachelor's,Self-employed,2.7,126142.07,10511.84,693.0,4.2,1,51563.33,1546.8998903686875,0.147,1000.0,48,Home Improvement,False,0.0,False,0.0,1,0,Other,Urban,False,0.0,126142.0676573775,1,2025-02-02 12:07:44.875501
23,Male,Single,Bachelor's,Employed,2.6,67251.1,5604.26,628.0,7.7,3,37946.9,1138.4069081285543,0.203,32705.61,84,Debt Consolidation,True,274590.88,True,3.7,0,0,TX,Suburban,True,52960.922340901474,120212.02531113918,1,2025-05-03 12:07:44.875501
46,Male,Divorced,Bachelor's,Employed,11.0,21572.94,1797.74,771.0,18.8,2,36728.11,1101.8433362370579,0.613,29208.2,72,Personal,True,218346.05,True,14.8,3,0,IL,Urban,False,0.0,21572.93872725624,0,2024-08-11 12:07:44.875501
23,Female,Married,Bachelor's,Employed,1.2,36405.64,3033.8,519.0,0.2,6,43866.62,1315.9985343610667,0.434,28998.82,60,Medical,False,0.0,True,31.6,0,0,Other,Suburban,False,0.0,36405.64149011777,1,2023-12-18 12:07:44.875501
32,Female,Single,Advanced,Employed,5.2,101945.98,8495.5,771.0,8.6,0,5163.72,154.91172554172545,0.018,7558.19,48,Business,False,0.0,True,4.2,1,0,Other,Urban,False,0.0,101945.9782696373,1,2024-11-30 12:07:44.875501
41,Male,Single,Some College,Employed,0.7,67378.12,5614.84,462.0,2.7,1,96658.67,2899.760025483803,0.516,1000.0,24,Home Improvement,True,205564.61,True,3.5,1,0,CA,Urban,False,0.0,67378.1245733231,1,2023-12-18 12:07:44.875501
23,Female,Married,Bachelor's,Employed,15.4,55398.06,4616.5,664.0,2.6,2,6605.41,198.16230049792804,0.043,58665.8,72,Home Improvement,False,0.0,True,1.0,1,0,Other,Urban,True,3765.5825953659732,59163.63918969703,0,2025-02-26 12:07:44.875501
36,Female,Single,Bachelor's,Employed,4.5,58298.19,4858.18,616.0,2.0,4,4060.91,121.82730344720613,0.025,26994.0,72,Home Improvement,True,243475.77,True,1.9,2,0,Other,Urban,True,46755.880710025325,105054.07017729807,1,2024-12-17 12:07:44.875501
18,Male,Single,Advanced,Employed,4.9,34720.13,2893.34,498.0,13.8,2,8726.34,261.7902169174906,0.09,54039.34,72,Debt Consolidation,True,229948.23,True,1.1,1,0,TX,Suburban,False,0.0,34720.13288312475,1,2023-09-22 12:07:44.875501
27,Female,Married,Advanced,Employed,2.8,99357.51,8279.79,443.0,3.7,6,18899.69,566.9907056577662,0.068,38550.16,12,Debt Consolidation,True,274167.01,True,3.0,0,0,Other,Rural,False,0.0,99357.5112461189,1,2024-02-01 12:07:44.875501
38,Male,Single,Bachelor's,Self-employed,2.1,39922.95,3326.91,540.0,0.6,7,3322.02,99.66066353910846,0.03,26686.21,84,Business,True,315283.36,True,9.6,2,1,Other,Suburban,False,0.0,39922.94890915406,1,2024-10-30 12:07:44.875501
18,Male,Single,Bachelor's,Employed,1.2,73584.3,6132.03,654.0,0.8,4,33544.6,1006.3379303495437,0.164,28478.48,96,Auto,True,114916.68,True,0.2,1,0,CA,Suburban,False,0.0,73584.30444471519,1,2025-07-08 12:07:44.875501
40,Male,Married,Some College,Employed,4.6,69336.76,5778.06,589.0,1.3,2,11611.54,348.3462873922333,0.06,41205.02,96,Debt Consolidation,True,224028.73,True,14.4,0,0,Other,Rural,False,0.0,69336.7626359725,1,2024-02-12 12:07:44.875501
34,Male,Single,Bachelor's,Unemployed,15.5,5605.94,467.16,545.0,18.3,0,21007.36,630.2207690235684,1.349,42891.88,84,Debt Consolidation,False,0.0,True,9.0,3,0,Other,Urban,False,0.0,5605.942219282921,1,2023-11-22 12:07:44.875501
41,Male,Single,Advanced,Employed,2.2,90157.9,7513.16,785.0,4.5,0,33128.67,993.8600032840952,0.132,32139.88,72,Personal,False,0.0,True,3.2,1,0,CA,Suburban,False,0.0,90157.89551917717,1,2024-12-30 12:07:44.875501
37,Female,Single,Advanced,Employed,10.7,113038.63,9419.89,526.0,19.8,5,58042.6,1741.278134574614,0.185,41391.58,72,Business,True,257919.0,True,5.2,1,0,FL,Urban,False,0.0,113038.63240866804,1,2024-06-04 12:07:44.875501
51,Female,Married,Advanced,Employed,0.8,71967.19,5997.27,717.0,13.6,4,42779.43,1283.3827729693896,0.214,42105.03,24,Debt Consolidation,True,122373.28,True,0.8,0,0,FL,Urban,True,54914.81583467457,126882.00461415376,1,2024-08-18 12:07:44.875501
36,Female,Married,High School,Employed,13.8,37195.17,3099.6,561.0,14.6,2,19276.02,578.2807450569072,0.187,29944.72,48,Medical,False,0.0,True,10.6,2,0,GA,Suburban,True,26012.27877601846,63207.44971310732,1,2025-06-06 12:07:44.875501
29,Male,Married,Advanced,Employed,2.2,63261.83,5271.82,537.0,2.7,4,118248.21,3547.4461744459218,0.673,15943.08,36,Education,True,79909.17,True,10.7,1,0,FL,Urban,False,0.0,63261.825703660565,1,2025-08-16 12:07:44.875501
36,Male,Single,Advanced,Unemployed,2.4,4568.23,380.69,589.0,2.5,3,18861.7,565.8508642929437,1.486,32456.88,60,Auto,True,275988.8,True,3.3,0,0,Other,Urban,False,0.0,4568.23145305257,0,2024-10-18 12:07:44.875501
41,Male,Single,Some College,Employed,3.1,31219.49,2601.62,711.0,6.6,5,19195.27,575.8580436058248,0.221,13775.62,36,Medical,True,157133.87,True,2.1,1,0,Other,Suburban,False,0.0,31219.491730736285,1,2025-07-03 12:07:44.875501
35,Male,Single,Bachelor's,Self-employed,6.3,77679.54,6473.29,512.0,4.3,3,4313.88,129.416427698257,0.02,19294.01,36,Auto,True,109583.23,True,6.2,0,0,CA,Suburban,False,0.0,77679.53856499857,1,2023-11-28 12:07:44.875501
35,Male,Single,Advanced,Employed,6.4,60737.3,5061.44,678.0,5.7,3,4025.37,120.76110721784167,0.024,30963.21,24,Auto,False,0.0,True,2.7,2,0,Other,Suburban,False,0.0,60737.3046241186,1,2024-08-08 12:07:44.875501
26,Female,Divorced,Bachelor's,Employed,3.3,62206.52,5183.88,553.0,0.4,3,4619.15,138.57441999789225,0.027,23811.62,72,Debt Consolidation,False,0.0,True,8.5,2,0,Other,Urban,True,12116.145376891436,74322.66726761928,1,2025-07-28 12:07:44.875501
27,Female,Single,Advanced,Self-employed,3.7,31513.99,2626.17,571.0,28.5,7,22401.26,672.0377697121106,0.256,44732.97,96,Other,False,0.0,True,8.7,1,0,NC,Urban,False,0.0,31513.992124599776,1,2025-03-06 12:07:44.875501
18,Male,Single,Bachelor's,Self-employed,0.2,63554.86,5296.24,690.0,0.5,4,13410.93,402.3280081081137,0.076,15093.69,60,Other,False,0.0,True,26.9,2,0,TX,Suburban,False,0.0,63554.8630150595,1,2024-09-30 12:07:44.875501
55,Male,Single,Bachelor's,Self-employed,1.8,93195.11,7766.26,850.0,1.6,4,12189.31,365.67919536502785,0.047,1000.0,72,Personal,False,0.0,True,3.0,0,0,Other,Suburban,True,29254.790880616565,122449.90212300478,1,2024-07-27 12:07:44.875501
20,Female,Married,Advanced,Unemployed,2.1,3590.8,299.23,558.0,9.1,7,3411.49,102.3445785453682,0.342,44650.53,48,Auto,True,176658.65,True,0.4,0,0,Other,Urban,False,0.0,3590.7968798623533,0,2025-06-09 12:07:44.875501
26,Male,Married,Bachelor's,Employed,4.1,55363.58,4613.63,721.0,1.4,1,11994.89,359.84681613639054,0.078,25712.74,96,Business,True,125273.58,True,15.1,0,0,OH,Suburban,False,0.0,55363.581110960135,1,2025-01-18 12:07:44.875501
26,Female,Married,Advanced,Employed,4.1,16780.16,1398.35,618.0,0.9,1,11869.97,356.0991781137304,0.255,26425.96,48,Education,False,0.0,True,0.1,2,0,OH,Urban,True,12994.206543336913,29774.364459978227,1,2025-03-14 12:07:44.875501
45,Female,Divorced,Bachelor's,Employed,6.2,26279.84,2189.99,602.0,1.3,5,24243.24,727.2970665032509,0.332,13173.79,48,Debt Consolidation,False,0.0,True,4.2,0,0,NY,Urban,False,0.0,26279.835509990175,1,2023-10-13 12:07:44.875501
31,Female,Married,Bachelor's,Employed,6.3,72768.54,6064.04,757.0,0.5,4,12292.32,368.7694977949762,0.061,1000.0,48,Home Improvement,True,246800.54,False,0.0,1,0,CA,Rural,False,0.0,72768.5395289171,1,2025-05-31 12:07:44.875501
49,Male,Single,High School,Employed,1.3,35051.45,2920.95,565.0,2.3,3,13564.87,406.94624385213496,0.139,12717.47,72,Education,False,0.0,True,3.7,2,0,Other,Rural,False,0.0,35051.45130699281,1,2023-11-16 12:07:44.875501
26,Female,Single,Some College,Employed,7.4,77797.31,6483.11,534.0,2.5,5,7955.01,238.65024915480106,0.037,33550.12,24,Auto,True,363979.75,True,1.3,2,0,Other,Suburban,False,0.0,77797.31157969376,1,2024-05-04 12:07:44.875501
38,Male,Married,Bachelor's,Employed,0.1,64513.75,5376.15,696.0,5.5,5,3524.8,105.74414816194862,0.02,21982.63,84,Medical,True,152337.22,True,7.9,1,0,Other,Suburban,True,30616.379607504656,95130.12803683954,1,2025-06-14 12:07:44.875501
24,Female,Married,Advanced,Self-employed,6.3,872996.36,7879.55,809.0,4.6,9,8917.26,267.51787113874803,0.034,20011.62,60,Medical,True,196649.18,True,5.8,1,1,TX,Suburban,False,0.0,94554.58474454694,1,2025-08-07 12:07:44.875501
60,Male,Married,Some College,Employed,0.5,25623.32,2135.28,724.0,5.1,3,1092.67,32.78003563423826,0.015,1000.0,48,Debt Consolidation,True,238887.77,True,3.6,1,0,OH,Rural,False,0.0,25623.323101891812,1,2024-06-27 12:07:44.875501
20,Male,Married,Some College,Employed,6.5,38068.1,3172.34,509.0,7.7,5,5694.79,170.84384891438015,0.054,52169.23,12,Business,False,0.0,True,7.6,2,0,NY,Suburban,False,0.0,38068.10321679985,1,2024-04-26 12:07:44.875501
38,Male,Married,Some College,Employed,3.7,31812.55,2651.05,588.0,2.1,5,9824.3,294.72911292190264,0.111,24110.56,96,Home Improvement,False,0.0,True,0.6,1,0,PA,Rural,True,48255.5976516198,80068.14637476279,0,2023-12-08 12:07:44.875501
42,Male,Divorced,Bachelor's,Employed,2.9,31560.28,2630.02,747.0,1.2,3,3935.25,118.05749465175727,0.045,60128.83,84,Debt Consolidation,True,195662.67,True,13.7,0,0,NY,Urban,False,0.0,31560.281729887116,1,2024-11-24 12:07:44.875501
39,Female,Married,Advanced,Employed,5.9,82261.22,6855.1,808.0,16.9,5,27338.35,820.1506276672477,0.12,30501.61,96,Education,True,193333.94,True,4.2,1,0,Other,Urban,False,0.0,82261.22127849952,1,2023-12-16 12:07:44.875501
32,Female,Married,Bachelor's,Self-employed,0.2,88823.22,7401.93,672.0,8.0,1,8239.18,247.1753783054983,0.033,48266.12,48,Education,True,254661.12,True,6.7,2,0,Other,Rural,False,0.0,88823.21885629314,1,2025-06-16 12:07:44.875501
33,Female,Single,Bachelor's,Employed,1.3,63776.62,5314.72,592.0,0.5,3,23897.08,716.9124043666764,0.135,14233.15,84,Debt Consolidation,False,0.0,True,2.3,1,0,CA,Suburban,False,0.0,63776.618271683874,0,2025-08-27 12:07:44.875501
35,Male,Married,Bachelor's,Self-employed,4.8,44139.03,3678.25,814.0,26.0,3,25812.58,774.3774645748125,0.211,2284.35,24,Home Improvement,True,50000.0,True,25.0,0,0,MI,Suburban,False,0.0,44139.02609883394,1,2023-12-18 12:07:44.875501
33,Female,Divorced,High School,Employed,9.4,45291.68,3774.31,642.0,9.4,6,14822.97,444.68903439084227,0.118,22202.54,12,Home Improvement,True,172550.91,True,4.2,3,0,Other,Urban,False,0.0,45291.680561559406,1,2024-12-04 12:07:44.875501
46,Male,Single,Bachelor's,Employed,2.4,12921.08,1076.76,589.0,1.3,3,14905.34,447.1602529157671,0.415,33400.16,36,Education,True,335027.79,True,1.4,0,0,FL,Urban,False,0.0,12921.075167755558,0,2024-02-24 12:07:44.875501
61,Female,Married,Bachelor's,Self-employed,1.5,100927.44,8410.62,572.0,27.8,3,21774.77,653.2429568575297,0.078,35029.16,84,Auto,False,0.0,True,1.2,1,0,CA,Suburban,False,0.0,100927.44469389228,1,2025-08-17 12:07:44.875501
28,Female,Married,Bachelor's,Employed,3.7,26440.7,2203.39,530.0,3.6,4,7610.75,228.32250676771534,0.104,30917.87,24,Medical,True,74509.54,True,2.3,0,0,CA,Urban,True,41877.70593495709,68318.40207093349,1,2024-07-09 12:07:44.875501
18,Male,Single,Advanced,Employed,4.9,35868.07,2989.01,850.0,33.3,5,536.85,16.105417209697997,0.005,59376.58,96,Auto,False,0.0,True,10.4,2,0,Other,Suburban,False,0.0,35868.06645659995,1,2023-10-06 12:07:44.875501
33,Female,Married,Advanced,Employed,2.7,67997.6,5666.47,792.0,0.9,2,25892.67,776.7800863992671,0.137,30877.46,72,Medical,True,216674.57,True,2.6,2,0,PA,Suburban,True,39237.93953419147,107235.53854301648,1,2023-10-24 12:07:44.875501
65,Male,Single,Advanced,Employed,10.5,70308.15,5859.01,584.0,1.4,1,23445.87,703.3759522388464,0.12,20348.76,48,Auto,True,170005.31,True,0.6,0,0,Other,Suburban,True,33370.24551704837,103678.39408334157,1,2024-08-04 12:07:44.875501
25,Male,Widowed,Advanced,Employed,3.7,63108.54,5259.04,823.0,8.6,1,16174.78,485.24331111724524,0.092,21496.78,60,Home Improvement,False,0.0,True,4.1,0,0,NY,Suburban,False,0.0,63108.5364402536,1,2023-11-03 12:07:44.875501
54,Male,Divorced,Advanced,Retired,0.2,14454.67,1204.56,703.0,0.2,2,52139.63,1564.188944845188,1.299,12920.15,60,Education,True,134912.76,True,1.7,3,0,Other,Urban,True,24139.377581049135,38594.046994833254,1,2024-07-03 12:07:44.875501
55,Male,Single,Bachelor's,Employed,1.3,79933.66,6661.14,697.0,0.2,1,17763.68,532.9105161351872,0.08,29397.61,12,Education,True,155205.19,True,17.8,2,0,CA,Suburban,True,22688.46403430308,102622.11989357551,1,2024-09-08 12:07:44.875501
28,Female,Single,High School,Employed,3.0,13024.81,1085.4,578.0,12.6,0,9042.0,271.2598681546799,0.25,41223.48,24,Auto,False,0.0,True,3.3,1,0,CA,Urban,True,37053.65603804817,50078.46882094016,1,2024-09-24 12:07:44.875501
41,Male,Married,Bachelor's,Employed,6.0,22368.08,1864.01,598.0,1.5,3,31253.25,937.5975194276151,0.503,46134.72,12,Home Improvement,True,251208.41,True,2.7,1,0,OH,Urban,False,0.0,22368.082210134216,1,2024-11-21 12:07:44.875501
54,Male,Single,Advanced,Employed,1.2,62218.45,5184.87,645.0,20.1,1,82021.12,2460.633645401099,0.475,20547.61,72,Debt Consolidation,True,143233.09,True,4.2,1,0,IL,Suburban,False,0.0,62218.44792918349,0,2024-02-03 12:07:44.875501
30,Female,Single,High School,Employed,18.7,19772.26,1647.69,453.0,4.4,2,33378.52,1001.355637656664,0.608,24207.16,12,Debt Consolidation,False,0.0,True,0.2,1,0,CA,Suburban,False,0.0,19772.256290489797,1,2024-05-14 12:07:44.875501
32,Female,Married,High School,Employed,1.9,59562.0,4963.5,601.0,16.5,1,59880.64,1796.4191733031462,0.362,15376.11,72,Education,True,197004.12,False,0.0,0,0,Other,Urban,False,0.0,59562.0044204148,1,2025-03-03 12:07:44.875501
28,Female,Single,High School,Employed,3.8,21148.57,1762.38,650.0,4.3,3,2989.71,89.69117033024025,0.051,39524.76,60,Auto,True,165345.86,True,30.3,2,0,MI,Rural,False,0.0,21148.565833393364,1,2024-11-01 12:07:44.875501
22,Female,Single,Bachelor's,Employed,0.1,89254.6,7437.88,780.0,6.0,0,3223.87,96.71612401312285,0.013,6481.31,84,Auto,True,201254.35,True,2.9,1,0,Other,Urban,False,0.0,89254.59734862688,1,2025-04-08 12:07:44.875501
27,Female,Divorced,Bachelor's,Employed,10.8,77772.69,6481.06,588.0,3.0,2,4198.8,125.96410549839518,0.019,14170.02,24,Auto,True,188341.37,True,19.1,0,0,GA,Suburban,False,0.0,77772.68764697462,1,2025-08-05 12:07:44.875501
20,Male,Divorced,Some College,Self-employed,7.8,80677.2,6723.1,731.0,8.6,0,30338.33,910.1498614007805,0.135,1000.0,84,Auto,True,207781.69,True,0.9,0,0,Other,Urban,False,0.0,80677.20388696382,1,2024-03-09 12:07:44.875501
35,Male,Married,High School,Employed,1.1,70193.7,5849.47,443.0,3.1,5,12345.41,370.3621593194688,0.063,7311.45,60,Auto,False,0.0,True,6.2,0,0,CA,Urban,True,63439.47789041883,133633.17361767078,0,2024-02-28 12:07:44.875501
25,Male,Divorced,Bachelor's,Self-employed,13.5,68144.42,5678.7,766.0,2.0,3,16238.36,487.15083870197606,0.086,16134.05,24,Personal,True,264023.23,True,1.3,1,0,Other,Rural,False,0.0,68144.41719612821,1,2024-03-04 12:07:44.875501
37,Male,Single,Some College,Employed,1.9,26766.46,2230.54,559.0,0.7,1,7592.58,227.77741145782414,0.102,17338.39,60,Auto,False,0.0,True,14.8,2,0,CA,Suburban,False,0.0,26766.457275240762,1,2023-11-26 12:07:44.875501
18,Female,Single,Some College,Employed,5.9,43145.86,3595.49,663.0,0.5,3,33305.18,999.15527956283,0.278,5576.78,24,Auto,False,0.0,True,9.0,2,0,NY,Urban,False,0.0,43145.85823616445,1,2025-05-23 12:07:44.875501
38,Male,Single,Bachelor's,Employed,8.5,42533.36,3544.45,690.0,2.9,4,46664.44,1399.9333010905252,0.395,8052.21,96,Debt Consolidation,True,375685.85,True,14.6,3,0,GA,Urban,True,32356.449251048853,74889.80593205168,1,2024-10-02 12:07:44.875501
45,Female,Married,Bachelor's,Employed,6.8,39397.79,3283.15,671.0,10.7,5,4365.21,130.9562568712092,0.04,43923.55,36,Personal,False,0.0,True,8.3,2,0,FL,Urban,True,33945.499472397074,73343.29147709519,1,2025-06-02 12:07:44.875501
18,Male,Divorced,Some College,Employed,12.5,47715.36,3976.28,639.0,1.8,1,5352.56,160.57665436264503,0.04,13301.1,96,Other,True,207874.43,True,7.8,0,0,CA,Rural,False,0.0,47715.36186252298,1,2025-08-06 12:07:44.875501
39,Male,Married,Bachelor's,Retired,10.0,19257.0,1604.75,525.0,2.8,4,10365.2,310.9559447042701,0.194,1000.0,60,Medical,True,166393.8,True,5.3,2,0,Other,Suburban,True,13831.738330540742,33088.741245512574,1,2024-05-10 12:07:44.875501
49,Male,Divorced,Some College,Employed,26.1,296924.96,2621.69,561.0,18.8,2,8218.39,246.5516066683828,0.094,9357.33,72,Auto,True,231585.02,False,0.0,0,0,IL,Suburban,True,34385.54580135779,65845.77148365186,1,2025-01-28 12:07:44.875501
20,Female,Married,Advanced,Retired,1.0,23447.82,1953.98,749.0,8.2,7,18957.43,568.7229636017336,0.291,9556.66,36,Auto,True,50000.0,True,10.7,2,0,Other,Suburban,False,0.0,23447.815117092516,1,2025-04-26 12:07:44.875501
55,Female,Single,Some College,Employed,1.8,54881.61,4573.47,590.0,20.2,3,34916.62,1047.498595612524,0.229,23944.78,84,Home Improvement,True,171340.88,True,6.0,1,0,FL,Suburban,False,0.0,54881.612355666686,0,2024-01-31 12:07:44.875501
40,Female,Single,Some College,Employed,5.1,518362.65,5184.63,639.0,19.4,6,39408.99,1182.2696670201967,0.228,30394.25,84,Auto,True,134510.22,True,4.0,1,0,GA,Urban,False,0.0,62215.50971866854,1,2024-05-01 12:07:44.875501
26,Male,Single,Advanced,Employed,6.6,23323.98,1943.66,500.0,0.5,3,5844.05,175.32137698669047,0.09,4696.28,12,Education,False,0.0,True,8.6,1,0,PA,Urban,False,0.0,23323.978257034272,1,2024-12-22 12:07:44.875501
34,Female,Single,Bachelor's,Employed,3.8,48329.58,4027.46,735.0,24.8,4,4826.94,144.80806441552815,0.036,29504.53,60,Other,True,348744.2,True,23.3,3,0,OH,Urban,False,0.0,48329.57610077208,1,2025-06-21 12:07:44.875501
41,Male,Married,Some College,Unemployed,0.4,4245.58,353.8,518.0,0.4,1,11301.9,339.0570991221582,0.958,45996.09,84,Auto,True,177110.31,True,16.8,1,0,Other,Suburban,True,65189.2415499396,69434.82378008513,1,2024-05-24 12:07:44.875501
35,Male,Single,High School,Self-employed,9.2,25295.62,2107.97,741.0,20.8,0,3996.12,119.88361298077854,0.057,40240.38,72,Home Improvement,True,108219.5,True,2.8,1,0,IL,Suburban,False,0.0,25295.61557322947,1,2024-12-20 12:07:44.875501
41,Female,Married,Advanced,Employed,16.2,61887.65,5157.3,543.0,6.3,7,2407.19,72.21557207245438,0.014,33688.34,12,Personal,False,0.0,True,3.4,1,0,MI,Urban,True,79590.21567487722,141477.86661581905,0,2024-05-25 12:07:44.875501
23,Male,Married,Advanced,Employed,2.6,68847.89,5737.32,751.0,6.1,4,6945.99,208.37955815864134,0.036,31115.84,60,Education,True,203124.3,True,22.1,0,0,Other,Suburban,False,0.0,68847.88584804072,1,2025-07-20 12:07:44.875501
37,Female,Single,Some College,Employed,1.3,54339.02,4528.25,651.0,10.0,1,12519.56,375.5868898594287,0.083,20246.85,12,Business,True,87893.21,True,1.9,1,0,CA,Suburban,False,0.0,54339.02181505783,1,2023-09-16 12:07:44.875501
18,Male,Married,Bachelor's,Retired,0.1,22678.99,1889.92,594.0,16.9,2,22158.69,664.7607728290907,0.352,46283.13,48,Personal,True,241524.69,True,1.0,1,0,NY,Rural,False,0.0,22678.9906255587,1,2024-12-26 12:07:44.875501
33,Female,Married,High School,Employed,1.4,25904.81,2158.73,810.0,7.7,2,32118.62,963.5585820637698,0.446,31438.6,84,Debt Consolidation,True,184298.46,True,4.5,3,0,TX,Rural,False,0.0,25904.809440039113,1,2024-06-27 12:07:44.875501
24,Female,Single,Bachelor's,Self-employed,6.0,119117.59,9926.47,643.0,4.4,3,6301.81,189.05427491814459,0.019,12934.32,24,Education,False,0.0,False,0.0,3,1,GA,Suburban,True,34145.02157225545,153262.61430015223,1,2025-07-31 12:07:44.875501
26,Male,Divorced,High School,Employed,12.1,53266.03,4438.84,613.0,0.9,3,42685.06,1280.5518966208945,0.288,22738.5,12,Education,True,231551.6,True,5.6,2,0,CA,Rural,False,0.0,53266.028345945575,1,2025-03-19 12:07:44.875501
49,Female,Married,Some College,Retired,0.5,21979.58,1831.63,740.0,12.5,3,856.27,25.688007218975994,0.014,14864.5,24,Medical,False,0.0,True,0.2,2,0,GA,Rural,False,0.0,21979.582161479044,1,2024-02-15 12:07:44.875501
